max_cc,moa,dam,loc,lcom,npm,CC,ce,noc,ca,rfc,bug
4.0,2.0,1.0,115.0,0.0,4.0,0.0,2.0,0.0,6.0,17.0,2.0
4.0,1.0,0.0,1019.0,5942.0,118.0,0.0,5.0,0.0,5.0,148.0,0.0
,,,,,,0.0,,,,,
8.0,0.0,0.0,305.0,10.0,5.0,0.868526,1.0,0.0,1.0,15.0,0.0
8.0,1.0,0.0,419.0,0.0,5.0,0.529126,1.0,2.0,5.0,24.0,0.0
1.0,1.0,0.666666667,437.0,0.0,7.0,0.120585,3.0,1.0,3.0,41.0,0.0
4.0,3.0,0.210526316,247.0,0.0,9.0,0.0,3.0,0.0,13.0,24.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0
6.0,1.0,0.923076923,875.0,335.0,39.0,0.20283,5.0,0.0,6.0,89.0,0.0
,,,,,,0.0,,,,,
9.0,0.0,0.05,755.0,27.0,10.0,0.0,8.0,0.0,1.0,51.0,0.0
1.0,0.0,1.0,57.0,0.0,6.0,0.0,0.0,0.0,1.0,11.0,0.0
42.0,1.0,0.545454545,1628.0,581.0,28.0,0.164786,19.0,0.0,1.0,117.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,245.0,1009.0,45.0,0.0,1.0,0.0,2.0,53.0,0.0
13.0,11.0,0.933333333,2275.0,1873.0,57.0,0.116784,23.0,1.0,3.0,179.0,1.0
10.0,6.0,0.25,392.0,18.0,8.0,0.0,10.0,0.0,2.0,32.0,0.0
6.0,1.0,0.0,168.0,0.0,13.0,0.0,1.0,0.0,1.0,27.0,0.0
2.0,0.0,1.0,160.0,0.0,12.0,0.0,0.0,0.0,6.0,16.0,0.0
2.0,0.0,1.0,32.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0
10.0,2.0,0.5,365.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0
5.0,0.0,0.6,460.0,223.0,28.0,0.0,2.0,0.0,2.0,62.0,0.0
11.0,0.0,0.0,260.0,58.0,13.0,0.189526,3.0,1.0,10.0,36.0,0.0
4.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
11.0,1.0,0.0625,1676.0,0.0,21.0,0.341463,1.0,0.0,19.0,42.0,1.0
8.0,0.0,0.0,145.0,1.0,2.0,0.0,0.0,0.0,1.0,22.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,0.0,143.0,45.0,10.0,0.268293,1.0,0.0,5.0,16.0,1.0
4.0,0.0,1.0,458.0,0.0,18.0,0.276292,0.0,1.0,4.0,20.0,1.0
14.0,0.0,1.0,569.0,50.0,16.0,0.24031,4.0,0.0,0.0,52.0,0.0
4.0,0.0,0.0,107.0,10.0,5.0,0.0,0.0,0.0,2.0,18.0,0.0
0.0,0.0,0.0,55.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0
0.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
3.0,1.0,0.5,127.0,0.0,11.0,0.0,2.0,0.0,4.0,26.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
5.0,0.0,1.0,933.0,0.0,30.0,0.136522,0.0,1.0,7.0,33.0,0.0
2.0,0.0,1.0,119.0,0.0,7.0,0.0,2.0,0.0,2.0,20.0,0.0
3.0,1.0,1.0,67.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0
1.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,67.0,4.0,0.0
12.0,0.0,0.0,108.0,8.0,5.0,0.0,1.0,0.0,3.0,17.0,0.0
9.0,0.0,0.8,732.0,268.0,28.0,0.216667,4.0,0.0,50.0,49.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.0,0.0,119.0,0.0,8.0,0.0,0.0,0.0,17.0,29.0,0.0
1.0,0.0,1.0,64.0,37.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0
1.0,1.0,0.5,44.0,4.0,3.0,0.0,2.0,0.0,4.0,13.0,0.0
4.0,0.0,0.833333333,217.0,0.0,8.0,0.102273,0.0,0.0,2.0,12.0,0.0
4.0,0.0,1.0,286.0,0.0,11.0,0.483776,0.0,0.0,1.0,15.0,0.0
3.0,1.0,1.0,180.0,0.0,10.0,0.341014,1.0,0.0,0.0,14.0,0.0
4.0,0.0,1.0,234.0,0.0,11.0,0.604478,0.0,0.0,8.0,15.0,0.0
8.0,0.0,1.0,833.0,3.0,10.0,0.782566,0.0,0.0,0.0,20.0,0.0
8.0,0.0,1.0,860.0,3.0,11.0,0.774163,0.0,0.0,13.0,20.0,0.0
6.0,0.0,0.0,295.0,6.0,4.0,0.0,2.0,0.0,12.0,23.0,1.0
1.0,1.0,0.75,596.0,0.0,7.0,0.0895118,5.0,0.0,7.0,59.0,0.0
4.0,1.0,0.0,100.0,0.0,3.0,0.0,1.0,0.0,2.0,8.0,0.0
,,,,,,0.0,,,,,
33.0,0.0,1.0,2042.0,375.0,29.0,0.0704762,2.0,0.0,1.0,68.0,1.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,648.0,5671.0,107.0,0.0,1.0,1.0,2.0,117.0,0.0
1.0,0.0,1.0,22.0,0.0,3.0,0.0,0.0,0.0,35.0,5.0,0.0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
17.0,0.0,0.0,3198.0,181.0,22.0,0.071754,0.0,0.0,2.0,26.0,0.0
5.0,0.0,0.0,85.0,10.0,5.0,0.0,0.0,0.0,8.0,10.0,0.0
1.0,0.0,0.0,37.0,666.0,37.0,0.0,0.0,0.0,41.0,37.0,0.0
1.0,0.0,0.0,8.0,10.0,5.0,0.0,2.0,1.0,15.0,6.0,0.0
3.0,0.0,0.0,424.0,8.0,3.0,0.0,0.0,12.0,13.0,16.0,0.0
1.0,0.0,0.0,583.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,575.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,314.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,426.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,614.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,599.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,599.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,595.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,595.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,614.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,499.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,499.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0
18.0,12.0,0.85,2306.0,508.0,59.0,0.320622,5.0,0.0,6.0,134.0,0.0
6.0,0.0,1.0,157.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0
1.0,0.0,0.0,54.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0
2.0,0.0,0.5,189.0,15.0,4.0,0.0,6.0,0.0,1.0,31.0,0.0
,,,,,,0.0,,,,,
1.0,3.0,1.0,61.0,4.0,5.0,0.0,3.0,0.0,2.0,13.0,0.0
16.0,4.0,0.833333333,827.0,71.0,20.0,0.354667,5.0,2.0,4.0,49.0,0.0
6.0,2.0,0.0,469.0,0.0,33.0,0.0,3.0,0.0,1.0,73.0,0.0
1.0,0.0,0.0,4.0,6.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0
1.0,0.0,0.0,58.0,15.0,6.0,0.0,4.0,0.0,3.0,16.0,0.0
2.0,2.0,1.0,158.0,0.0,15.0,0.0,2.0,0.0,1.0,21.0,0.0
1.0,1.0,1.0,139.0,54.0,12.0,0.653266,5.0,0.0,0.0,23.0,0.0
4.0,0.0,1.0,125.0,53.0,11.0,0.132159,3.0,1.0,10.0,29.0,0.0
40.0,6.0,0.888888889,1119.0,315.0,23.0,0.16185,5.0,1.0,12.0,84.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,276.0,466.0,31.0,0.0539499,11.0,6.0,98.0,57.0,0.0
1.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,41.0,5.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,53.0,2.0,0.0
1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
9.0,0.0,0.875,1450.0,714.0,60.0,0.116146,4.0,0.0,4.0,71.0,0.0
9.0,1.0,0.833333333,839.0,714.0,56.0,0.083042,7.0,1.0,14.0,84.0,0.0
0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
5.0,0.0,0.5,345.0,42.0,13.0,0.250799,5.0,0.0,4.0,45.0,0.0
3.0,2.0,0.333333333,476.0,0.0,21.0,0.134228,9.0,0.0,20.0,42.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
2.0,1.0,0.2,462.0,78.0,17.0,0.344164,16.0,0.0,44.0,64.0,0.0
1.0,0.0,0.0,116.0,45.0,10.0,0.726257,5.0,0.0,1.0,21.0,0.0
5.0,11.0,0.793103448,1294.0,2426.0,78.0,0.0,22.0,1.0,155.0,136.0,3.0
,,,,,,0.0,,,,,
5.0,0.0,0.5,257.0,8.0,12.0,0.147465,2.0,1.0,4.0,25.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
0.0,0.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,24.0,1.0,0.0
1.0,0.0,0.0,40.0,78.0,13.0,0.0,13.0,5.0,40.0,14.0,0.0
2.0,0.0,0.0,31.0,3.0,1.0,0.0,4.0,0.0,1.0,6.0,0.0
5.0,4.0,0.625,451.0,257.0,23.0,0.0,15.0,2.0,8.0,53.0,1.0
11.0,0.0,0.0,163.0,21.0,2.0,0.288809,10.0,2.0,3.0,23.0,0.0
4.0,0.0,0.0,64.0,6.0,3.0,0.186441,5.0,0.0,1.0,9.0,0.0
2.0,1.0,1.0,65.0,3.0,4.0,0.0,7.0,5.0,7.0,13.0,1.0
1.0,0.0,0.0,12.0,66.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0
14.0,1.0,1.0,426.0,0.0,8.0,0.153515,12.0,0.0,2.0,43.0,1.0
3.0,2.0,1.0,163.0,0.0,11.0,0.137339,15.0,0.0,1.0,32.0,0.0
,,,,,,0.0,,,,,
4.0,2.0,1.0,261.0,8.0,14.0,0.126761,16.0,0.0,4.0,44.0,0.0
,,,,,,0.0,,,,,
3.0,2.0,1.0,244.0,19.0,16.0,0.0749414,18.0,0.0,5.0,48.0,0.0
,,,,,,0.0,,,,,
12.0,0.0,1.0,93.0,0.0,4.0,0.0,17.0,0.0,1.0,7.0,0.0
2.0,1.0,1.0,76.0,0.0,4.0,0.0,2.0,0.0,2.0,13.0,0.0
10.0,4.0,0.833333333,658.0,1030.0,45.0,0.0434783,22.0,8.0,28.0,84.0,1.0
10.0,2.0,1.0,251.0,4.0,3.0,0.130094,13.0,0.0,1.0,23.0,1.0
12.0,2.0,1.0,693.0,218.0,34.0,0.0297436,8.0,1.0,10.0,68.0,4.0
5.0,1.0,1.0,230.0,6.0,8.0,0.0775862,14.0,0.0,3.0,35.0,2.0
3.0,0.0,1.0,94.0,0.0,4.0,0.206107,10.0,2.0,4.0,16.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0
,,,,,,0.170594,,,,,
,,,,,,0.0,,,,,
0.0,0.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,1.0
4.0,1.0,1.0,200.0,26.0,4.0,0.0,7.0,0.0,1.0,24.0,1.0
3.0,0.0,0.0,52.0,10.0,4.0,0.226804,6.0,0.0,3.0,8.0,1.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0
5.0,0.0,1.0,119.0,0.0,3.0,0.431034,10.0,0.0,1.0,14.0,0.0
9.0,2.0,1.0,561.0,46.0,13.0,0.145914,22.0,0.0,4.0,52.0,1.0
,,,,,,0.0,,,,,
18.0,0.0,0.0,2159.0,1275.0,40.0,0.27004,25.0,0.0,11.0,115.0,1.0
7.0,2.0,1.0,281.0,0.0,16.0,0.0,13.0,1.0,8.0,41.0,0.0
17.0,0.0,1.0,129.0,0.0,3.0,0.0,5.0,0.0,1.0,13.0,0.0
12.0,1.0,0.6,1193.0,932.0,15.0,0.155446,40.0,0.0,24.0,111.0,1.0
1.0,0.0,1.0,64.0,0.0,3.0,0.0,1.0,0.0,2.0,11.0,0.0
2.0,1.0,0.051282051,391.0,0.0,4.0,0.0,4.0,0.0,3.0,14.0,0.0
3.0,0.0,0.896551724,583.0,1.0,2.0,0.0,0.0,0.0,4.0,9.0,0.0
11.0,3.0,0.5,815.0,3.0,0.0,0.223152,5.0,0.0,1.0,25.0,1.0
0.0,0.0,0.015625,68.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
8.0,0.0,0.166666667,409.0,76.0,20.0,0.0,1.0,1.0,11.0,29.0,1.0
0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
6.0,2.0,0.454545455,3479.0,0.0,5.0,0.159878,10.0,0.0,4.0,88.0,1.0
1.0,0.0,0.0,15.0,1.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0
1.0,0.0,0.0,15.0,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0
1.0,0.0,0.0,81.0,6.0,3.0,0.0,10.0,0.0,0.0,13.0,0.0
1.0,0.0,0.0,36.0,1.0,2.0,0.0,6.0,0.0,0.0,7.0,0.0
1.0,0.0,0.0,23.0,1.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0
1.0,0.0,0.0,50.0,3.0,3.0,0.0,9.0,0.0,1.0,12.0,0.0
1.0,0.0,0.0,43.0,1.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0
1.0,0.0,0.0,87.0,1.0,2.0,0.471591,10.0,0.0,0.0,17.0,0.0
3.0,0.0,0.0,137.0,8.0,7.0,0.201923,8.0,0.0,3.0,21.0,2.0
1.0,0.0,0.0,72.0,1.0,2.0,0.549669,8.0,0.0,0.0,14.0,0.0
1.0,0.0,0.0,9.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,15.0,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0
1.0,0.0,0.0,28.0,1.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0
8.0,0.0,0.0,169.0,3.0,2.0,0.0,11.0,0.0,0.0,27.0,0.0
1.0,0.0,0.0,73.0,1.0,2.0,0.0,6.0,0.0,0.0,15.0,0.0
2.0,0.0,1.0,59.0,8.0,5.0,0.0,7.0,0.0,1.0,12.0,0.0
1.0,0.0,0.0,42.0,1.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0
1.0,0.0,0.0,65.0,1.0,2.0,0.0,5.0,0.0,0.0,11.0,0.0
1.0,0.0,0.0,45.0,3.0,3.0,0.0,6.0,0.0,0.0,11.0,0.0
1.0,0.0,0.0,15.0,1.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0
1.0,0.0,0.0,12.0,1.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0
8.0,0.0,1.0,92.0,8.0,5.0,0.0,8.0,0.0,1.0,17.0,0.0
1.0,0.0,0.0,35.0,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0
1.0,0.0,0.0,17.0,1.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0
1.0,0.0,0.0,21.0,1.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0
1.0,0.0,0.0,10.0,1.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,14.0,1.0,2.0,0.0,5.0,0.0,0.0,6.0,0.0
1.0,0.0,0.0,113.0,6.0,3.0,0.0,10.0,0.0,0.0,16.0,0.0
1.0,0.0,0.0,34.0,1.0,2.0,0.0,7.0,0.0,0.0,8.0,0.0
1.0,0.0,0.0,34.0,1.0,2.0,0.0,6.0,0.0,0.0,8.0,0.0
1.0,0.0,0.0,44.0,1.0,2.0,0.0,8.0,0.0,0.0,11.0,0.0
4.0,0.0,0.4,253.0,6.0,3.0,0.417553,8.0,0.0,0.0,37.0,0.0
1.0,0.0,0.0,70.0,1.0,2.0,0.0,7.0,0.0,0.0,12.0,0.0
1.0,0.0,0.0,9.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0
1.0,0.0,0.0,30.0,1.0,2.0,0.0,6.0,0.0,0.0,10.0,0.0
2.0,0.0,0.0,51.0,36.0,8.0,0.0,8.0,7.0,15.0,15.0,0.0
6.0,1.0,0.0,123.0,6.0,8.0,0.454545,9.0,7.0,12.0,23.0,0.0
,,,,,,0.0,,,,,
6.0,1.0,0.0,124.0,6.0,8.0,0.454545,9.0,4.0,6.0,23.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,0.0,110.0,28.0,4.0,0.0,9.0,9.0,9.0,21.0,0.0
7.0,1.0,0.0,214.0,8.0,7.0,0.0,9.0,1.0,2.0,23.0,1.0
,,,,,,0.0,,,,,
6.0,1.0,0.0,113.0,0.0,10.0,0.344828,8.0,15.0,25.0,20.0,0.0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0
1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0
2.0,0.0,0.0,18.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,24.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,24.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,24.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,24.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
2.0,0.0,0.0,22.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0
3.0,2.0,0.0,99.0,1.0,9.0,0.0,3.0,1.0,24.0,17.0,1.0
2.0,0.0,0.0,25.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0
1.0,1.0,1.0,39.0,19.0,6.0,0.0,6.0,0.0,4.0,11.0,0.0
2.0,6.0,0.0,600.0,516.0,31.0,0.106542,19.0,2.0,24.0,74.0,2.0
1.0,0.0,0.0,115.0,0.0,7.0,0.439791,6.0,0.0,1.0,18.0,0.0
2.0,0.0,0.0,31.0,28.0,8.0,0.0,3.0,0.0,2.0,10.0,0.0
11.0,0.0,0.0,307.0,22.0,12.0,0.0,5.0,0.0,37.0,36.0,2.0
4.0,0.0,0.111111111,465.0,819.0,40.0,0.172455,15.0,7.0,133.0,68.0,0.0
11.0,0.0,0.0,207.0,3.0,3.0,0.0,13.0,0.0,1.0,19.0,0.0
9.0,3.0,0.2,336.0,87.0,18.0,0.0,15.0,1.0,6.0,43.0,1.0
2.0,1.0,0.0,86.0,25.0,10.0,0.0,7.0,0.0,1.0,23.0,2.0
16.0,1.0,0.0,743.0,1176.0,46.0,0.17734,12.0,2.0,34.0,100.0,0.0
2.0,0.0,0.333333333,148.0,4.0,11.0,0.0,4.0,0.0,1.0,22.0,0.0
15.0,0.0,0.5,904.0,117.0,29.0,0.227339,10.0,0.0,1.0,57.0,1.0
1.0,0.0,0.0,42.0,3.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,24.0,3.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,25.0,3.0,3.0,0.0,5.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,40.0,3.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,25.0,3.0,3.0,0.0,5.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,25.0,3.0,3.0,0.0,5.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,25.0,3.0,3.0,0.0,5.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,19.0,3.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0
1.0,0.0,0.0,23.0,3.0,3.0,0.0,5.0,0.0,2.0,8.0,0.0
5.0,2.0,1.0,149.0,0.0,12.0,0.0,8.0,14.0,17.0,23.0,0.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,42.0,3.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
1.0,0.0,0.0,25.0,3.0,3.0,0.0,5.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,16.0,1.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0
1.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0
3.0,1.0,1.0,88.0,0.0,11.0,0.0,7.0,4.0,6.0,20.0,0.0
9.0,1.0,0.8,356.0,50.0,16.0,0.0,19.0,1.0,7.0,51.0,0.0
1.0,0.0,0.0,39.0,1.0,2.0,0.0,9.0,0.0,1.0,11.0,0.0
1.0,0.0,0.0,176.0,3.0,3.0,0.0,8.0,0.0,1.0,16.0,0.0
2.0,1.0,0.0,156.0,0.0,6.0,0.516234,12.0,0.0,3.0,18.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.47603,,,,,
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
17.0,2.0,0.4,1095.0,241.0,26.0,0.0880223,14.0,2.0,11.0,77.0,0.0
,,,,,,0.0,,,,,
7.0,1.0,1.0,212.0,0.0,8.0,0.158192,10.0,0.0,4.0,20.0,0.0
,,,,,,0.0,,,,,
2.0,0.0,0.0,273.0,28.0,7.0,0.274368,0.0,0.0,1.0,21.0,0.0
1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,19.0,36.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
,,,,,,0.164691,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.666667,,,,,
,,,,,,0.627692,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.36044,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.387755,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.487179,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,0.0,0.0,69.0,36.0,9.0,0.0,1.0,0.0,0.0,15.0,1.0
10.0,1.0,0.857142857,782.0,300.0,21.0,0.172382,2.0,0.0,1.0,74.0,2.0
,,,,,,0.0,,,,,
1.0,0.0,0.0,7.0,21.0,7.0,0.0,3.0,0.0,15.0,7.0,0.0
2.0,1.0,1.0,23.0,0.0,2.0,0.0,6.0,0.0,1.0,6.0,2.0
1.0,0.0,0.8,92.0,34.0,6.0,0.0,5.0,3.0,7.0,18.0,1.0
8.0,2.0,1.0,221.0,28.0,7.0,0.0,15.0,0.0,0.0,33.0,1.0
2.0,0.0,0.866666667,565.0,18.0,6.0,0.111413,15.0,0.0,0.0,54.0,2.0
1.0,0.0,1.0,32.0,0.0,2.0,0.0,1.0,2.0,2.0,7.0,1.0
8.0,0.0,0.4,530.0,1.0,6.0,0.251185,9.0,0.0,0.0,43.0,1.0
7.0,0.0,0.0,658.0,9.0,6.0,0.247343,10.0,0.0,0.0,47.0,1.0
1.0,0.0,0.0,133.0,0.0,3.0,0.0,1.0,0.0,4.0,12.0,0.0
7.0,0.0,1.0,581.0,12.0,8.0,0.373206,2.0,0.0,5.0,29.0,1.0
1.0,1.0,0.5,199.0,0.0,7.0,0.236915,7.0,0.0,2.0,25.0,1.0
14.0,7.0,0.043478261,2002.0,66.0,6.0,0.0362465,9.0,0.0,2.0,70.0,0.0
,,,,,,0.0,,,,,
1.0,4.0,1.0,321.0,5.0,7.0,0.0,20.0,1.0,6.0,49.0,1.0
4.0,0.0,0.0,62.0,3.0,1.0,0.0,1.0,4.0,4.0,14.0,0.0
6.0,0.0,0.0,41.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,2.0
10.0,0.0,0.0,1528.0,990.0,37.0,0.270805,3.0,0.0,0.0,83.0,2.0
1.0,0.0,0.0,682.0,21.0,7.0,0.472428,15.0,0.0,1.0,43.0,1.0
10.0,0.0,1.0,312.0,188.0,19.0,0.41989,2.0,0.0,0.0,48.0,1.0
6.0,0.0,0.0,258.0,21.0,7.0,0.410758,3.0,0.0,1.0,23.0,1.0
6.0,1.0,1.0,402.0,49.0,10.0,0.167224,3.0,0.0,0.0,38.0,2.0
5.0,1.0,0.5,371.0,76.0,9.0,0.0818505,10.0,0.0,1.0,54.0,1.0
4.0,0.0,0.0,204.0,36.0,9.0,0.997531,3.0,0.0,0.0,20.0,0.0
1.0,0.0,0.0,257.0,3.0,3.0,0.0,10.0,0.0,0.0,46.0,1.0
7.0,0.0,0.5,499.0,1.0,4.0,0.0,12.0,0.0,0.0,45.0,0.0
1.0,0.0,0.0,14.0,91.0,14.0,0.0,0.0,0.0,4.0,14.0,1.0
